Year,UNIT_MEASURE,SEX,AGE,Municipality,Value
2013,NUMBER,_T,45-49,kupres_rs,18
2013,NUMBER,M,45-49,kupres_rs,14
2013,NUMBER,F,45-49,kupres_rs,4
2013,NUMBER,_T,45-49,laktasi,2432
2013,NUMBER,M,45-49,laktasi,1220
2013,NUMBER,F,45-49,laktasi,1212
2013,NUMBER,_T,45-49,livno,2619
2013,NUMBER,M,45-49,livno,1310
2013,NUMBER,F,45-49,livno,1309
2013,NUMBER,_T,45-49,lopare,1237
2013,NUMBER,M,45-49,lopare,678
2013,NUMBER,F,45-49,lopare,559
2013,NUMBER,_T,45-49,lukavac,3542
2013,NUMBER,M,45-49,lukavac,1696
2013,NUMBER,F,45-49,lukavac,1846
2013,NUMBER,_T,45-49,ljubinje,245
2013,NUMBER,M,45-49,ljubinje,124
2013,NUMBER,F,45-49,ljubinje,121
2013,NUMBER,_T,45-49,ljubuski,2046
2013,NUMBER,M,45-49,ljubuski,1090
2013,NUMBER,F,45-49,ljubuski,956
2013,NUMBER,_T,45-49,maglaj,1849
2013,NUMBER,M,45-49,maglaj,935
2013,NUMBER,F,45-49,maglaj,914
2013,NUMBER,_T,45-49,milici,771
2013,NUMBER,M,45-49,milici,370
2013,NUMBER,F,45-49,milici,401
2013,NUMBER,_T,45-49,modrica,1926
2013,NUMBER,M,45-49,modrica,979
2013,NUMBER,F,45-49,modrica,947
2013,NUMBER,_T,45-49,mostar,7497
2013,NUMBER,M,45-49,mostar,3709
2013,NUMBER,F,45-49,mostar,3788
2013,NUMBER,_T,45-49,mrkonjic_grad,1068
2013,NUMBER,M,45-49,mrkonjic_grad,518
2013,NUMBER,F,45-49,mrkonjic_grad,550
2013,NUMBER,_T,45-49,neum,424
2013,NUMBER,M,45-49,neum,210
2013,NUMBER,F,45-49,neum,214
2013,NUMBER,_T,45-49,nevesinje,897
2013,NUMBER,M,45-49,nevesinje,488
2013,NUMBER,F,45-49,nevesinje,409
2013,NUMBER,_T,45-49,novi_grad,2145
2013,NUMBER,M,45-49,novi_grad,1110
2013,NUMBER,F,45-49,novi_grad,1035
2013,NUMBER,_T,45-49,sarajevo_novi_grad,8130
2013,NUMBER,M,45-49,sarajevo_novi_grad,3938
2013,NUMBER,F,45-49,sarajevo_novi_grad,4192
2013,NUMBER,_T,45-49,novi_travnik,1864
2013,NUMBER,M,45-49,novi_travnik,913
2013,NUMBER,F,45-49,novi_travnik,951
2013,NUMBER,_T,45-49,novo_gorazde,227
2013,NUMBER,M,45-49,novo_gorazde,117
2013,NUMBER,F,45-49,novo_gorazde,110
2013,NUMBER,_T,45-49,sarajevo_novo_sarajevo,4490
2013,NUMBER,M,45-49,sarajevo_novo_sarajevo,2007
2013,NUMBER,F,45-49,sarajevo_novo_sarajevo,2483
2013,NUMBER,_T,45-49,odzak,1758
2013,NUMBER,M,45-49,odzak,926
2013,NUMBER,F,45-49,odzak,832
2013,NUMBER,_T,45-49,olovo,739
2013,NUMBER,M,45-49,olovo,376
2013,NUMBER,F,45-49,olovo,363
2013,NUMBER,_T,45-49,orasje,1844
2013,NUMBER,M,45-49,orasje,1012
2013,NUMBER,F,45-49,orasje,832
2013,NUMBER,_T,45-49,osmaci,460
2013,NUMBER,M,45-49,osmaci,235
2013,NUMBER,F,45-49,osmaci,225
2013,NUMBER,_T,45-49,ostra_luka,190
2013,NUMBER,M,45-49,ostra_luka,117
2013,NUMBER,F,45-49,ostra_luka,73
2013,NUMBER,_T,45-49,pale_fbih,74
2013,NUMBER,M,45-49,pale_fbih,42
2013,NUMBER,F,45-49,pale_fbih,32
2013,NUMBER,_T,45-49,pale_rs,1344
2013,NUMBER,M,45-49,pale_rs,654
2013,NUMBER,F,45-49,pale_rs,690
2013,NUMBER,_T,45-49,pelagicevo,496
2013,NUMBER,M,45-49,pelagicevo,263
2013,NUMBER,F,45-49,pelagicevo,233
2013,NUMBER,_T,45-49,petrovac,24
2013,NUMBER,M,45-49,petrovac,14
2013,NUMBER,F,45-49,petrovac,10
2013,NUMBER,_T,45-49,petrovo,469
2013,NUMBER,M,45-49,petrovo,237
2013,NUMBER,F,45-49,petrovo,232
2013,NUMBER,_T,45-49,posusje,1491
2013,NUMBER,M,45-49,posusje,830
2013,NUMBER,F,45-49,posusje,661
2013,NUMBER,_T,45-49,prijedor,6999
2013,NUMBER,M,45-49,prijedor,3566
2013,NUMBER,F,45-49,prijedor,3433
2013,NUMBER,_T,45-49,prnjavor,2458
2013,NUMBER,M,45-49,prnjavor,1239
2013,NUMBER,F,45-49,prnjavor,1219
2013,NUMBER,_T,45-49,prozor,1057
2013,NUMBER,M,45-49,prozor,567
2013,NUMBER,F,45-49,prozor,490
2013,NUMBER,_T,45-49,ravno,243
2013,NUMBER,M,45-49,ravno,115
2013,NUMBER,F,45-49,ravno,128
2013,NUMBER,_T,45-49,ribnik,394
2013,NUMBER,M,45-49,ribnik,230
2013,NUMBER,F,45-49,ribnik,164
2013,NUMBER,_T,45-49,rogatica,672
2013,NUMBER,M,45-49,rogatica,360
2013,NUMBER,F,45-49,rogatica,312
2013,NUMBER,_T,45-49,rudo,656
2013,NUMBER,M,45-49,rudo,328
2013,NUMBER,F,45-49,rudo,328
2013,NUMBER,_T,45-49,sanski_most,3424
2013,NUMBER,M,45-49,sanski_most,1796
2013,NUMBER,F,45-49,sanski_most,1628
2013,NUMBER,_T,45-49,sapna,817
2013,NUMBER,M,45-49,sapna,440
2013,NUMBER,F,45-49,sapna,377
2013,NUMBER,_T,45-49,sokolac,819
2013,NUMBER,M,45-49,sokolac,405
2013,NUMBER,F,45-49,sokolac,414
2013,NUMBER,_T,45-49,srbac,1204
2013,NUMBER,M,45-49,srbac,620
2013,NUMBER,F,45-49,srbac,584
2013,NUMBER,_T,45-49,srebrenica,1011
2013,NUMBER,M,45-49,srebrenica,498
2013,NUMBER,F,45-49,srebrenica,513
2013,NUMBER,_T,45-49,srebrenik,2944
2013,NUMBER,M,45-49,srebrenik,1409
2013,NUMBER,F,45-49,srebrenik,1535
2013,NUMBER,_T,45-49,sarajevo_stari_grad,2464
2013,NUMBER,M,45-49,sarajevo_stari_grad,1153
2013,NUMBER,F,45-49,sarajevo_stari_grad,1311
2013,NUMBER,_T,45-49,stolac,1162
2013,NUMBER,M,45-49,stolac,625
2013,NUMBER,F,45-49,stolac,537
2013,NUMBER,_T,45-49,samac,1306
2013,NUMBER,M,45-49,samac,683
2013,NUMBER,F,45-49,samac,623
2013,NUMBER,_T,45-49,sekovici,499
2013,NUMBER,M,45-49,sekovici,255
2013,NUMBER,F,45-49,sekovici,244
2013,NUMBER,_T,45-49,sipovo,643
2013,NUMBER,M,45-49,sipovo,340
2013,NUMBER,F,45-49,sipovo,303
2013,NUMBER,_T,45-49,siroki_brijeg,2304
2013,NUMBER,M,45-49,siroki_brijeg,1160
2013,NUMBER,F,45-49,siroki_brijeg,1144
2013,NUMBER,_T,45-49,teocak,532
2013,NUMBER,M,45-49,teocak,262
2013,NUMBER,F,45-49,teocak,270
2013,NUMBER,_T,45-49,teslic,2639
2013,NUMBER,M,45-49,teslic,1275
2013,NUMBER,F,45-49,teslic,1364
2013,NUMBER,_T,45-49,tesanj,3260
2013,NUMBER,M,45-49,tesanj,1592
2013,NUMBER,F,45-49,tesanj,1668
2013,NUMBER,_T,45-49,tomislavgrad,2326
2013,NUMBER,M,45-49,tomislavgrad,1263
2013,NUMBER,F,45-49,tomislavgrad,1063
2013,NUMBER,_T,45-49,travnik,3928
2013,NUMBER,M,45-49,travnik,1966
2013,NUMBER,F,45-49,travnik,1962
2013,NUMBER,_T,45-49,trebinje,2001
2013,NUMBER,M,45-49,trebinje,973
2013,NUMBER,F,45-49,trebinje,1028
2013,NUMBER,_T,45-49,trnovo_fbih,87
2013,NUMBER,M,45-49,trnovo_fbih,48
2013,NUMBER,F,45-49,trnovo_fbih,39
2013,NUMBER,_T,45-49,trnovo_rs,151
2013,NUMBER,M,45-49,trnovo_rs,79
2013,NUMBER,F,45-49,trnovo_rs,72
2013,NUMBER,_T,45-49,tuzla,8386
2013,NUMBER,M,45-49,tuzla,3872
2013,NUMBER,F,45-49,tuzla,4514
2013,NUMBER,_T,45-49,ugljevik,1185
2013,NUMBER,M,45-49,ugljevik,617
2013,NUMBER,F,45-49,ugljevik,568
2013,NUMBER,_T,45-49,usora,669
2013,NUMBER,M,45-49,usora,354
2013,NUMBER,F,45-49,usora,315
2013,NUMBER,_T,45-49,vares,694
2013,NUMBER,M,45-49,vares,349
2013,NUMBER,F,45-49,vares,345
2013,NUMBER,_T,45-49,velika_kladusa,2658
2013,NUMBER,M,45-49,velika_kladusa,1170
2013,NUMBER,F,45-49,velika_kladusa,1488
2013,NUMBER,_T,45-49,visoko,2861
2013,NUMBER,M,45-49,visoko,1386
2013,NUMBER,F,45-49,visoko,1475
2013,NUMBER,_T,45-49,visegrad,741
2013,NUMBER,M,45-49,visegrad,360
2013,NUMBER,F,45-49,visegrad,381
2013,NUMBER,_T,45-49,vitez,2028
2013,NUMBER,M,45-49,vitez,1006
2013,NUMBER,F,45-49,vitez,1022
2013,NUMBER,_T,45-49,vlasenica,810
2013,NUMBER,M,45-49,vlasenica,391
2013,NUMBER,F,45-49,vlasenica,419
2013,NUMBER,_T,45-49,sarajevo_vogosca,1852
2013,NUMBER,M,45-49,sarajevo_vogosca,820
2013,NUMBER,F,45-49,sarajevo_vogosca,1032
2013,NUMBER,_T,45-49,vukosavlje,387
2013,NUMBER,M,45-49,vukosavlje,205
2013,NUMBER,F,45-49,vukosavlje,182
2013,NUMBER,_T,45-49,zavidovici,2761
2013,NUMBER,M,45-49,zavidovici,1367
2013,NUMBER,F,45-49,zavidovici,1394
2013,NUMBER,_T,45-49,zenica,8325
2013,NUMBER,M,45-49,zenica,4040
2013,NUMBER,F,45-49,zenica,4285
2013,NUMBER,_T,45-49,zvornik,4234
2013,NUMBER,M,45-49,zvornik,2153
2013,NUMBER,F,45-49,zvornik,2081
2013,NUMBER,_T,45-49,zepce,2462
2013,NUMBER,M,45-49,zepce,1307
2013,NUMBER,F,45-49,zepce,1155
2013,NUMBER,_T,45-49,zivinice,4638
2013,NUMBER,M,45-49,zivinice,2318
2013,NUMBER,F,45-49,zivinice,2320
2013,NUMBER,_T,50-54,banja_luka,13685
2013,NUMBER,M,50-54,banja_luka,6500
2013,NUMBER,F,50-54,banja_luka,7185
2013,NUMBER,_T,50-54,banovici,1998
2013,NUMBER,M,50-54,banovici,1002
2013,NUMBER,F,50-54,banovici,996
2013,NUMBER,_T,50-54,berkovici,120
2013,NUMBER,M,50-54,berkovici,73
2013,NUMBER,F,50-54,berkovici,47
2013,NUMBER,_T,50-54,bihac,4429
2013,NUMBER,M,50-54,bihac,2151
2013,NUMBER,F,50-54,bihac,2278
2013,NUMBER,_T,50-54,bijeljina,8383
2013,NUMBER,M,50-54,bijeljina,4193
2013,NUMBER,F,50-54,bijeljina,4190
2013,NUMBER,_T,50-54,bileca,825
2013,NUMBER,M,50-54,bileca,439
2013,NUMBER,F,50-54,bileca,386
2013,NUMBER,_T,50-54,bosanska_krupa,1962
2013,NUMBER,M,50-54,bosanska_krupa,956
2013,NUMBER,F,50-54,bosanska_krupa,1006
2013,NUMBER,_T,50-54,bosanski_petrovac,589
2013,NUMBER,M,50-54,bosanski_petrovac,328
2013,NUMBER,F,50-54,bosanski_petrovac,261
2013,NUMBER,_T,50-54,bosansko_grahovo,199
2013,NUMBER,M,50-54,bosansko_grahovo,124
2013,NUMBER,F,50-54,bosansko_grahovo,75
2013,NUMBER,_T,50-54,bratunac,1660
2013,NUMBER,M,50-54,bratunac,796
2013,NUMBER,F,50-54,bratunac,864
2013,NUMBER,_T,50-54,brcko,6573
2013,NUMBER,M,50-54,brcko,3325
2013,NUMBER,F,50-54,brcko,3248
2013,NUMBER,_T,50-54,breza,1277
2013,NUMBER,M,50-54,breza,621
2013,NUMBER,F,50-54,breza,656
2013,NUMBER,_T,50-54,brod,1330
2013,NUMBER,M,50-54,brod,635
2013,NUMBER,F,50-54,brod,695
2013,NUMBER,_T,50-54,bugojno,2387
2013,NUMBER,M,50-54,bugojno,1159
2013,NUMBER,F,50-54,bugojno,1228
2013,NUMBER,_T,50-54,busovaca,1463
2013,NUMBER,M,50-54,busovaca,724
2013,NUMBER,F,50-54,busovaca,739
2013,NUMBER,_T,50-54,buzim,1145
2013,NUMBER,M,50-54,buzim,555
2013,NUMBER,F,50-54,buzim,590
2013,NUMBER,_T,50-54,cazin,4738
2013,NUMBER,M,50-54,cazin,2396
2013,NUMBER,F,50-54,cazin,2342
2013,NUMBER,_T,50-54,sarajevo_centar,4111
2013,NUMBER,M,50-54,sarajevo_centar,1842
2013,NUMBER,F,50-54,sarajevo_centar,2269
2013,NUMBER,_T,50-54,cajnice,409
2013,NUMBER,M,50-54,cajnice,203
2013,NUMBER,F,50-54,cajnice,206
2013,NUMBER,_T,50-54,capljina,2034
2013,NUMBER,M,50-54,capljina,1017
2013,NUMBER,F,50-54,capljina,1017
2013,NUMBER,_T,50-54,celic,759
2013,NUMBER,M,50-54,celic,391
2013,NUMBER,F,50-54,celic,368
2013,NUMBER,_T,50-54,celinac,1265
2013,NUMBER,M,50-54,celinac,627
2013,NUMBER,F,50-54,celinac,638
2013,NUMBER,_T,50-54,citluk,1377
2013,NUMBER,M,50-54,citluk,708
2013,NUMBER,F,50-54,citluk,669
2013,NUMBER,_T,50-54,derventa,2078
2013,NUMBER,M,50-54,derventa,1050
2013,NUMBER,F,50-54,derventa,1028
2013,NUMBER,_T,50-54,doboj,5589
2013,NUMBER,M,50-54,doboj,2676
2013,NUMBER,F,50-54,doboj,2913
2013,NUMBER,_T,50-54,doboj_istok,800
2013,NUMBER,M,50-54,doboj_istok,414
2013,NUMBER,F,50-54,doboj_istok,386
2013,NUMBER,_T,50-54,doboj_jug,316
2013,NUMBER,M,50-54,doboj_jug,161
2013,NUMBER,F,50-54,doboj_jug,155
2013,NUMBER,_T,50-54,dobretici,166
2013,NUMBER,M,50-54,dobretici,97
2013,NUMBER,F,50-54,dobretici,69
2013,NUMBER,_T,50-54,domaljevac_samac,361
2013,NUMBER,M,50-54,domaljevac_samac,194
2013,NUMBER,F,50-54,domaljevac_samac,167
2013,NUMBER,_T,50-54,donji_vakuf,1130
2013,NUMBER,M,50-54,donji_vakuf,520
2013,NUMBER,F,50-54,donji_vakuf,610
2013,NUMBER,_T,50-54,donji_zabar,261
2013,NUMBER,M,50-54,donji_zabar,138
2013,NUMBER,F,50-54,donji_zabar,123
2013,NUMBER,_T,50-54,drvar,503
2013,NUMBER,M,50-54,drvar,262
2013,NUMBER,F,50-54,drvar,241
2013,NUMBER,_T,50-54,foca_fbih,135
2013,NUMBER,M,50-54,foca_fbih,79
2013,NUMBER,F,50-54,foca_fbih,56
2013,NUMBER,_T,50-54,foca_rs,1469
2013,NUMBER,M,50-54,foca_rs,772
2013,NUMBER,F,50-54,foca_rs,697
2013,NUMBER,_T,50-54,fojnica,1085
2013,NUMBER,M,50-54,fojnica,575
2013,NUMBER,F,50-54,fojnica,510
2013,NUMBER,_T,50-54,gacko,776
2013,NUMBER,M,50-54,gacko,400
2013,NUMBER,F,50-54,gacko,376
2013,NUMBER,_T,50-54,glamoc,256
2013,NUMBER,M,50-54,glamoc,148
2013,NUMBER,F,50-54,glamoc,108
2013,NUMBER,_T,50-54,gorazde,1715
2013,NUMBER,M,50-54,gorazde,821
2013,NUMBER,F,50-54,gorazde,894
2013,NUMBER,_T,50-54,gornji_vakuf_uskoplje,1497
2013,NUMBER,M,50-54,gornji_vakuf_uskoplje,781
2013,NUMBER,F,50-54,gornji_vakuf_uskoplje,716
2013,NUMBER,_T,50-54,gracanica,3546
2013,NUMBER,M,50-54,gracanica,1633
2013,NUMBER,F,50-54,gracanica,1913
2013,NUMBER,_T,50-54,gradacac,2906
2013,NUMBER,M,50-54,gradacac,1388
2013,NUMBER,F,50-54,gradacac,1518
2013,NUMBER,_T,50-54,gradiska,3780
2013,NUMBER,M,50-54,gradiska,1832
2013,NUMBER,F,50-54,gradiska,1948
2013,NUMBER,_T,50-54,grude,1344
2013,NUMBER,M,50-54,grude,745
2013,NUMBER,F,50-54,grude,599
2013,NUMBER,_T,50-54,sarajevo_hadzici,1952
2013,NUMBER,M,50-54,sarajevo_hadzici,941
2013,NUMBER,F,50-54,sarajevo_hadzici,1011
2013,NUMBER,_T,50-54,han_pijesak,326
2013,NUMBER,M,50-54,han_pijesak,171
2013,NUMBER,F,50-54,han_pijesak,155
2013,NUMBER,_T,50-54,sarajevo_ilidza,5065
2013,NUMBER,M,50-54,sarajevo_ilidza,2472
2013,NUMBER,F,50-54,sarajevo_ilidza,2593
2013,NUMBER,_T,50-54,sarajevo_ilijas,1519
2013,NUMBER,M,50-54,sarajevo_ilijas,692
2013,NUMBER,F,50-54,sarajevo_ilijas,827
2013,NUMBER,_T,50-54,istocna_ilidza,1159
2013,NUMBER,M,50-54,istocna_ilidza,541
2013,NUMBER,F,50-54,istocna_ilidza,618
2013,NUMBER,_T,50-54,istocni_drvar,10
2013,NUMBER,M,50-54,istocni_drvar,9
2013,NUMBER,F,50-54,istocni_drvar,1
2013,NUMBER,_T,50-54,istocni_mostar,15
2013,NUMBER,M,50-54,istocni_mostar,8
2013,NUMBER,F,50-54,istocni_mostar,7
2013,NUMBER,_T,50-54,istocni_stari_grad,97
2013,NUMBER,M,50-54,istocni_stari_grad,47
2013,NUMBER,F,50-54,istocni_stari_grad,50
2013,NUMBER,_T,50-54,istocno_novo_sarajevo,756
2013,NUMBER,M,50-54,istocno_novo_sarajevo,332
2013,NUMBER,F,50-54,istocno_novo_sarajevo,424
2013,NUMBER,_T,50-54,jablanica,938
2013,NUMBER,M,50-54,jablanica,458
2013,NUMBER,F,50-54,jablanica,480
2013,NUMBER,_T,50-54,jajce,1976
2013,NUMBER,M,50-54,jajce,999
2013,NUMBER,F,50-54,jajce,977
2013,NUMBER,_T,50-54,jezero,107
2013,NUMBER,M,50-54,jezero,51
2013,NUMBER,F,50-54,jezero,56
2013,NUMBER,_T,50-54,kakanj,3055
2013,NUMBER,M,50-54,kakanj,1527
2013,NUMBER,F,50-54,kakanj,1528
2013,NUMBER,_T,50-54,kalesija,2670
2013,NUMBER,M,50-54,kalesija,1334
2013,NUMBER,F,50-54,kalesija,1336
2013,NUMBER,_T,50-54,kalinovik,180
2013,NUMBER,M,50-54,kalinovik,103
2013,NUMBER,F,50-54,kalinovik,77
2013,NUMBER,_T,50-54,kiseljak,1615
2013,NUMBER,M,50-54,kiseljak,806
2013,NUMBER,F,50-54,kiseljak,809
2013,NUMBER,_T,50-54,kladanj,1001
2013,NUMBER,M,50-54,kladanj,494
2013,NUMBER,F,50-54,kladanj,507
2013,NUMBER,_T,50-54,kljuc,1311
2013,NUMBER,M,50-54,kljuc,671
2013,NUMBER,F,50-54,kljuc,640
2013,NUMBER,_T,50-54,knezevo,819
2013,NUMBER,M,50-54,knezevo,420
2013,NUMBER,F,50-54,knezevo,399
2013,NUMBER,_T,50-54,konjic,1920
2013,NUMBER,M,50-54,konjic,960
2013,NUMBER,F,50-54,konjic,960
2013,NUMBER,_T,50-54,kostajnica,512
2013,NUMBER,M,50-54,kostajnica,236
2013,NUMBER,F,50-54,kostajnica,276
2013,NUMBER,_T,50-54,kotor_varos,1486
2013,NUMBER,M,50-54,kotor_varos,753
2013,NUMBER,F,50-54,kotor_varos,733
2013,NUMBER,_T,50-54,kozarska_dubica,1871
2013,NUMBER,M,50-54,kozarska_dubica,932
2013,NUMBER,F,50-54,kozarska_dubica,939
2013,NUMBER,_T,50-54,kresevo,474
2013,NUMBER,M,50-54,kresevo,243
2013,NUMBER,F,50-54,kresevo,231
2013,NUMBER,_T,50-54,krupa_na_uni,122
2013,NUMBER,M,50-54,krupa_na_uni,78
2013,NUMBER,F,50-54,krupa_na_uni,44
2013,NUMBER,_T,50-54,kupres_fbih,487
2013,NUMBER,M,50-54,kupres_fbih,267
2013,NUMBER,F,50-54,kupres_fbih,220
2013,NUMBER,_T,50-54,kupres_rs,17
2013,NUMBER,M,50-54,kupres_rs,11
2013,NUMBER,F,50-54,kupres_rs,6
2013,NUMBER,_T,50-54,laktasi,2617
2013,NUMBER,M,50-54,laktasi,1294
2013,NUMBER,F,50-54,laktasi,1323
2013,NUMBER,_T,50-54,livno,2616
2013,NUMBER,M,50-54,livno,1377
2013,NUMBER,F,50-54,livno,1239
2013,NUMBER,_T,50-54,lopare,1384
2013,NUMBER,M,50-54,lopare,766
2013,NUMBER,F,50-54,lopare,618
2013,NUMBER,_T,50-54,lukavac,4135
2013,NUMBER,M,50-54,lukavac,2031
2013,NUMBER,F,50-54,lukavac,2104
2013,NUMBER,_T,50-54,ljubinje,283
2013,NUMBER,M,50-54,ljubinje,138
2013,NUMBER,F,50-54,ljubinje,145
2013,NUMBER,_T,50-54,ljubuski,2059
2013,NUMBER,M,50-54,ljubuski,1089
2013,NUMBER,F,50-54,ljubuski,970
2013,NUMBER,_T,50-54,maglaj,1865
2013,NUMBER,M,50-54,maglaj,905
2013,NUMBER,F,50-54,maglaj,960
2013,NUMBER,_T,50-54,milici,961
2013,NUMBER,M,50-54,milici,444
2013,NUMBER,F,50-54,milici,517
2013,NUMBER,_T,50-54,modrica,2070
2013,NUMBER,M,50-54,modrica,1022
2013,NUMBER,F,50-54,modrica,1048
2013,NUMBER,_T,50-54,mostar,8226
2013,NUMBER,M,50-54,mostar,3958
2013,NUMBER,F,50-54,mostar,4268
2013,NUMBER,_T,50-54,mrkonjic_grad,1154
2013,NUMBER,M,50-54,mrkonjic_grad,539
2013,NUMBER,F,50-54,mrkonjic_grad,615
2013,NUMBER,_T,50-54,neum,429
2013,NUMBER,M,50-54,neum,213
2013,NUMBER,F,50-54,neum,216
2013,NUMBER,_T,50-54,nevesinje,958
2013,NUMBER,M,50-54,nevesinje,526
2013,NUMBER,F,50-54,nevesinje,432
2013,NUMBER,_T,50-54,novi_grad,2386
2013,NUMBER,M,50-54,novi_grad,1253
2013,NUMBER,F,50-54,novi_grad,1133
2013,NUMBER,_T,50-54,sarajevo_novi_grad,8559
2013,NUMBER,M,50-54,sarajevo_novi_grad,3915
2013,NUMBER,F,50-54,sarajevo_novi_grad,4644
2013,NUMBER,_T,50-54,novi_travnik,1917
2013,NUMBER,M,50-54,novi_travnik,927
2013,NUMBER,F,50-54,novi_travnik,990
2013,NUMBER,_T,50-54,novo_gorazde,255
2013,NUMBER,M,50-54,novo_gorazde,130
2013,NUMBER,F,50-54,novo_gorazde,125
2013,NUMBER,_T,50-54,sarajevo_novo_sarajevo,4908
2013,NUMBER,M,50-54,sarajevo_novo_sarajevo,2285
2013,NUMBER,F,50-54,sarajevo_novo_sarajevo,2623
2013,NUMBER,_T,50-54,odzak,1572
2013,NUMBER,M,50-54,odzak,806
2013,NUMBER,F,50-54,odzak,766
2013,NUMBER,_T,50-54,olovo,959
2013,NUMBER,M,50-54,olovo,495
2013,NUMBER,F,50-54,olovo,464
2013,NUMBER,_T,50-54,orasje,1602
2013,NUMBER,M,50-54,orasje,868
2013,NUMBER,F,50-54,orasje,734
2013,NUMBER,_T,50-54,osmaci,492
2013,NUMBER,M,50-54,osmaci,271
2013,NUMBER,F,50-54,osmaci,221
2013,NUMBER,_T,50-54,ostra_luka,211
2013,NUMBER,M,50-54,ostra_luka,129
2013,NUMBER,F,50-54,ostra_luka,82
2013,NUMBER,_T,50-54,pale_fbih,64
2013,NUMBER,M,50-54,pale_fbih,39
2013,NUMBER,F,50-54,pale_fbih,25
2013,NUMBER,_T,50-54,pale_rs,1689
2013,NUMBER,M,50-54,pale_rs,775
2013,NUMBER,F,50-54,pale_rs,914
2013,NUMBER,_T,50-54,pelagicevo,387
2013,NUMBER,M,50-54,pelagicevo,222
2013,NUMBER,F,50-54,pelagicevo,165
2013,NUMBER,_T,50-54,petrovac,23
2013,NUMBER,M,50-54,petrovac,14
2013,NUMBER,F,50-54,petrovac,9
2013,NUMBER,_T,50-54,petrovo,574
2013,NUMBER,M,50-54,petrovo,267
2013,NUMBER,F,50-54,petrovo,307
2013,NUMBER,_T,50-54,posusje,1442
2013,NUMBER,M,50-54,posusje,756
2013,NUMBER,F,50-54,posusje,686
2013,NUMBER,_T,50-54,prijedor,7244
2013,NUMBER,M,50-54,prijedor,3689
2013,NUMBER,F,50-54,prijedor,3555
2013,NUMBER,_T,50-54,prnjavor,2618
2013,NUMBER,M,50-54,prnjavor,1352
2013,NUMBER,F,50-54,prnjavor,1266
2013,NUMBER,_T,50-54,prozor,1048
2013,NUMBER,M,50-54,prozor,526
2013,NUMBER,F,50-54,prozor,522
2013,NUMBER,_T,50-54,ravno,275
2013,NUMBER,M,50-54,ravno,154
2013,NUMBER,F,50-54,ravno,121
2013,NUMBER,_T,50-54,ribnik,445
2013,NUMBER,M,50-54,ribnik,244
2013,NUMBER,F,50-54,ribnik,201
2013,NUMBER,_T,50-54,rogatica,835
2013,NUMBER,M,50-54,rogatica,429
2013,NUMBER,F,50-54,rogatica,406
2013,NUMBER,_T,50-54,rudo,663
2013,NUMBER,M,50-54,rudo,346
2013,NUMBER,F,50-54,rudo,317
2013,NUMBER,_T,50-54,sanski_most,3391
2013,NUMBER,M,50-54,sanski_most,1709
2013,NUMBER,F,50-54,sanski_most,1682
2013,NUMBER,_T,50-54,sapna,729
2013,NUMBER,M,50-54,sapna,364
2013,NUMBER,F,50-54,sapna,365
2013,NUMBER,_T,50-54,sokolac,992
2013,NUMBER,M,50-54,sokolac,484
2013,NUMBER,F,50-54,sokolac,508
2013,NUMBER,_T,50-54,srbac,1243
2013,NUMBER,M,50-54,srbac,638
2013,NUMBER,F,50-54,srbac,605
2013,NUMBER,_T,50-54,srebrenica,1024
2013,NUMBER,M,50-54,srebrenica,526
2013,NUMBER,F,50-54,srebrenica,498
2013,NUMBER,_T,50-54,srebrenik,3106
2013,NUMBER,M,50-54,srebrenik,1532
2013,NUMBER,F,50-54,srebrenik,1574
2013,NUMBER,_T,50-54,sarajevo_stari_grad,2918
2013,NUMBER,M,50-54,sarajevo_stari_grad,1324
2013,NUMBER,F,50-54,sarajevo_stari_grad,1594
2013,NUMBER,_T,50-54,stolac,1150
2013,NUMBER,M,50-54,stolac,617
2013,NUMBER,F,50-54,stolac,533
2013,NUMBER,_T,50-54,samac,1434
2013,NUMBER,M,50-54,samac,685
2013,NUMBER,F,50-54,samac,749
2013,NUMBER,_T,50-54,sekovici,603
2013,NUMBER,M,50-54,sekovici,325
2013,NUMBER,F,50-54,sekovici,278
2013,NUMBER,_T,50-54,sipovo,825
2013,NUMBER,M,50-54,sipovo,431
2013,NUMBER,F,50-54,sipovo,394
2013,NUMBER,_T,50-54,siroki_brijeg,2154
2013,NUMBER,M,50-54,siroki_brijeg,1171
2013,NUMBER,F,50-54,siroki_brijeg,983
2013,NUMBER,_T,50-54,teocak,591
2013,NUMBER,M,50-54,teocak,302
2013,NUMBER,F,50-54,teocak,289
2013,NUMBER,_T,50-54,teslic,2920
2013,NUMBER,M,50-54,teslic,1401
2013,NUMBER,F,50-54,teslic,1519
2013,NUMBER,_T,50-54,tesanj,3156
2013,NUMBER,M,50-54,tesanj,1548
2013,NUMBER,F,50-54,tesanj,1608
2013,NUMBER,_T,50-54,tomislavgrad,2291
2013,NUMBER,M,50-54,tomislavgrad,1247
2013,NUMBER,F,50-54,tomislavgrad,1044
2013,NUMBER,_T,50-54,travnik,4039
2013,NUMBER,M,50-54,travnik,1915
2013,NUMBER,F,50-54,travnik,2124
2013,NUMBER,_T,50-54,trebinje,2248
2013,NUMBER,M,50-54,trebinje,1048
2013,NUMBER,F,50-54,trebinje,1200
2013,NUMBER,_T,50-54,trnovo_fbih,113
